User ID,Subscription Type,Monthly Revenue,Join Date,Last Payment Date,Country,Age,Gender,Device,Plan Duration,GDP ($ per capita)
311,Basic,15,07-06-22,27-06-23,United States,29,Female,Smartphone,1 Month,37800.0
312,Premium,12,27-05-22,26-06-23,Canada,50,Male,Laptop,1 Month,29800.0
313,Standard,13,27-05-22,27-06-23,United Kingdom,36,Female,Laptop,1 Month,27700.0
314,Basic,10,21-04-22,26-06-23,Australia,28,Male,Laptop,1 Month,29000.0
315,Standard,15,28-04-22,27-06-23,Germany,47,Female,Smart TV,1 Month,27600.0
316,Premium,12,27-05-22,25-06-23,France,50,Female,Laptop,1 Month,27600.0
317,Basic,15,25-08-22,28-06-23,Brazil,44,Female,Tablet,1 Month,7600.0
318,Standard,10,02-09-22,27-06-23,Mexico,39,Female,Laptop,1 Month,9000.0
319,Premium,14,22-08-22,26-06-23,Spain,32,Female,Smartphone,1 Month,22000.0
320,Basic,15,02-08-22,27-06-23,Italy,30,Female,Laptop,1 Month,26700.0
321,Premium,12,22-06-22,27-06-23,United States,33,Female,Smartphone,1 Month,37800.0
322,Basic,15,04-06-22,27-06-23,Canada,44,Male,Smartphone,1 Month,29800.0
323,Standard,14,31-05-22,26-06-23,United Kingdom,40,Male,Smartphone,1 Month,27700.0
324,Standard,15,22-05-22,27-06-23,Australia,32,Male,Tablet,1 Month,29000.0
325,Basic,13,29-05-22,27-06-23,Germany,32,Male,Tablet,1 Month,27600.0
326,Premium,11,11-06-22,27-06-23,France,30,Male,Smartphone,1 Month,27600.0
327,Basic,12,06-07-22,26-06-23,Brazil,32,Female,Smartphone,1 Month,7600.0
328,Standard,12,26-07-22,27-06-23,Mexico,45,Female,Tablet,1 Month,9000.0
329,Premium,11,22-07-22,25-06-23,Spain,35,Female,Smart TV,1 Month,22000.0
330,Basic,10,06-07-22,26-06-23,Italy,40,Female,Smart TV,1 Month,26700.0
331,Premium,14,08-07-22,26-06-23,United States,29,Female,Tablet,1 Month,37800.0
332,Basic,14,22-07-22,26-06-23,Canada,31,Male,Tablet,1 Month,29800.0
333,Standard,15,24-07-22,27-06-23,United Kingdom,43,Female,Smart TV,1 Month,27700.0
334,Standard,11,28-07-22,28-06-23,Australia,34,Male,Smart TV,1 Month,29000.0
335,Basic,10,11-08-22,25-06-23,Germany,47,Female,Tablet,1 Month,27600.0
336,Premium,12,02-09-22,26-06-23,France,35,Male,Laptop,1 Month,27600.0
337,Basic,13,11-10-22,27-06-23,Brazil,36,Male,Laptop,1 Month,7600.0
338,Standard,12,15-10-22,27-06-23,Mexico,33,Male,Tablet,1 Month,9000.0
339,Premium,13,05-10-22,25-06-23,Spain,30,Female,Laptop,1 Month,22000.0
340,Basic,14,13-09-22,25-06-23,Italy,44,Female,Smartphone,1 Month,26700.0
341,Premium,13,24-08-22,26-06-23,United States,44,Female,Laptop,1 Month,37800.0
342,Basic,11,09-08-22,26-06-23,Canada,41,Female,Laptop,1 Month,29800.0
343,Standard,13,06-08-22,25-06-23,United Kingdom,46,Male,Smart TV,1 Month,27700.0
344,Standard,13,07-08-22,26-06-23,Australia,42,Female,Smartphone,1 Month,29000.0
345,Basic,10,08-08-22,25-06-23,Germany,48,Female,Smart TV,1 Month,27600.0
346,Premium,15,31-08-22,26-06-23,France,37,Male,Tablet,1 Month,27600.0
347,Basic,14,21-09-22,28-06-23,Brazil,29,Male,Smartphone,1 Month,7600.0
348,Standard,14,05-10-22,26-06-23,Mexico,30,Male,Smart TV,1 Month,9000.0
349,Premium,14,02-11-22,26-06-23,Spain,28,Male,Smartphone,1 Month,22000.0
350,Basic,10,02-11-22,28-06-23,Italy,44,Female,Smartphone,1 Month,26700.0
351,Premium,11,02-11-22,28-06-23,United States,34,Female,Smart TV,1 Month,37800.0
352,Basic,10,20-09-22,26-06-23,Canada,38,Male,Laptop,1 Month,29800.0
353,Standard,14,10-08-22,26-06-23,United Kingdom,34,Female,Smartphone,1 Month,27700.0
354,Standard,10,16-08-22,28-06-23,Australia,40,Female,Laptop,1 Month,29000.0
355,Basic,15,12-10-22,27-06-23,Germany,32,Female,Tablet,1 Month,27600.0
356,Premium,11,14-10-22,30-06-23,France,38,Male,Smart TV,1 Month,27600.0
357,Basic,15,18-10-22,26-06-23,Brazil,39,Male,Smartphone,1 Month,7600.0
358,Standard,12,11-11-22,28-06-23,Mexico,34,Female,Smart TV,1 Month,9000.0
359,Premium,11,20-11-22,26-06-23,Spain,41,Male,Smartphone,1 Month,22000.0
360,Basic,15,21-11-22,30-06-23,Italy,43,Female,Tablet,1 Month,26700.0
361,Premium,12,25-11-22,28-06-23,United States,36,Female,Laptop,1 Month,37800.0
362,Basic,11,08-12-22,27-06-23,Canada,31,Male,Laptop,1 Month,29800.0
363,Standard,12,01-11-22,25-06-23,United Kingdom,47,Female,Smart TV,1 Month,27700.0
364,Standard,14,12-10-22,29-06-23,Australia,48,Male,Smart TV,1 Month,29000.0
365,Basic,11,13-10-22,27-06-23,Germany,36,Male,Laptop,1 Month,27600.0
366,Premium,12,17-10-22,29-06-23,France,41,Male,Smart TV,1 Month,27600.0
367,Basic,13,23-10-22,25-06-23,Brazil,32,Male,Laptop,1 Month,7600.0
368,Standard,13,24-10-22,28-06-23,Mexico,28,Male,Smartphone,1 Month,9000.0
369,Premium,12,25-10-22,27-06-23,Spain,46,Female,Smartphone,1 Month,22000.0
370,Basic,11,22-10-22,29-06-23,Italy,46,Female,Smartphone,1 Month,26700.0
371,Basic,11,30-09-22,25-06-23,United States,47,Male,Tablet,1 Month,37800.0
372,Basic,11,06-09-22,27-06-23,Canada,31,Female,Tablet,1 Month,29800.0
373,Standard,10,18-06-22,26-06-23,United Kingdom,44,Female,Tablet,1 Month,27700.0
374,Premium,10,12-06-22,28-06-23,Australia,39,Female,Laptop,1 Month,29000.0
375,Basic,14,17-06-22,28-06-23,Germany,44,Female,Laptop,1 Month,27600.0
376,Basic,12,20-06-22,27-06-23,France,39,Female,Smartphone,1 Month,27600.0
377,Premium,12,27-08-22,28-06-23,Brazil,37,Male,Laptop,1 Month,7600.0
378,Standard,14,13-08-22,27-06-23,Mexico,47,Female,Laptop,1 Month,9000.0
379,Standard,10,12-08-22,28-06-23,Spain,46,Female,Smart TV,1 Month,22000.0
380,Basic,15,05-08-22,27-06-23,Italy,27,Female,Smart TV,1 Month,26700.0
381,Premium,10,14-07-22,27-06-23,United States,43,Female,Laptop,1 Month,37800.0
382,Standard,10,07-06-22,26-06-23,Canada,51,Male,Smart TV,1 Month,29800.0
383,Basic,10,01-06-22,27-06-23,United Kingdom,49,Male,Smart TV,1 Month,27700.0
384,Standard,10,19-05-22,28-06-23,Australia,35,Female,Smartphone,1 Month,29000.0
385,Premium,15,22-05-22,27-06-23,Germany,44,Male,Smartphone,1 Month,27600.0
386,Basic,14,11-07-22,26-06-23,France,48,Male,Tablet,1 Month,27600.0
387,Premium,11,19-07-22,28-06-23,Brazil,39,Female,Tablet,1 Month,7600.0
388,Standard,12,21-07-22,28-06-23,Mexico,38,Male,Laptop,1 Month,9000.0
389,Basic,14,02-08-22,26-06-23,Spain,45,Male,Smart TV,1 Month,22000.0
390,Standard,13,03-07-22,28-06-23,Italy,43,Female,Laptop,1 Month,26700.0
391,Premium,13,23-06-22,27-06-23,United States,42,Male,Laptop,1 Month,37800.0
392,Basic,15,03-06-22,28-06-23,Canada,28,Male,Smart TV,1 Month,29800.0
393,Standard,10,03-06-22,26-06-23,United Kingdom,40,Male,Tablet,1 Month,27700.0
394,Premium,14,30-05-22,27-06-23,Australia,41,Female,Tablet,1 Month,29000.0
395,Basic,12,05-06-22,26-06-23,Germany,45,Female,Laptop,1 Month,27600.0
396,Premium,14,10-06-22,27-06-23,France,30,Female,Smartphone,1 Month,27600.0
397,Basic,11,14-07-22,26-06-23,Brazil,31,Female,Smartphone,1 Month,7600.0
398,Standard,13,15-07-22,27-06-23,Mexico,51,Female,Tablet,1 Month,9000.0
399,Standard,12,14-07-22,25-06-23,Spain,44,Female,Smartphone,1 Month,22000.0
400,Basic,14,13-07-22,27-06-23,Italy,49,Male,Laptop,1 Month,26700.0
401,Premium,12,17-07-22,26-06-23,United States,47,Female,Laptop,1 Month,37800.0
402,Basic,14,21-07-22,26-06-23,Canada,42,Male,Smartphone,1 Month,29800.0
403,Standard,13,23-07-22,28-06-23,United Kingdom,28,Male,Smartphone,1 Month,27700.0
404,Premium,13,01-08-22,28-06-23,Australia,28,Male,Smartphone,1 Month,29000.0
405,Basic,13,06-08-22,26-06-23,Germany,49,Female,Tablet,1 Month,27600.0
406,Premium,12,19-08-22,26-06-23,France,32,Female,Smartphone,1 Month,27600.0
407,Basic,12,26-08-22,27-06-23,Brazil,37,Female,Tablet,1 Month,7600.0
408,Standard,13,27-09-22,27-06-23,Mexico,37,Female,Tablet,1 Month,9000.0
409,Standard,14,15-09-22,25-06-23,Spain,37,Male,Smartphone,1 Month,22000.0
410,Basic,15,02-09-22,25-06-23,Italy,37,Male,Smart TV,1 Month,26700.0
411,Premium,14,03-09-22,26-06-23,United States,48,Female,Tablet,1 Month,37800.0
412,Basic,12,03-09-22,26-06-23,Canada,47,Male,Laptop,1 Month,29800.0
413,Standard,13,24-08-22,26-06-23,United Kingdom,41,Female,Smartphone,1 Month,27700.0
414,Premium,14,21-08-22,27-06-23,Australia,47,Female,Laptop,1 Month,29000.0
415,Basic,13,23-08-22,25-06-23,Germany,39,Female,Smartphone,1 Month,27600.0
416,Premium,10,02-09-22,26-06-23,France,28,Male,Tablet,1 Month,27600.0
417,Basic,14,21-09-22,29-06-23,Brazil,31,Male,Smart TV,1 Month,7600.0
418,Standard,14,21-10-22,27-06-23,Mexico,47,Female,Smart TV,1 Month,9000.0
419,Standard,11,30-10-22,27-06-23,Spain,27,Female,Laptop,1 Month,22000.0
420,Basic,10,02-11-22,28-06-23,Italy,28,Male,Laptop,1 Month,26700.0
421,Premium,14,16-10-22,28-06-23,United States,33,Male,Tablet,1 Month,37800.0
422,Basic,14,15-09-22,29-06-23,Canada,29,Female,Tablet,1 Month,29800.0
423,Standard,15,12-09-22,27-06-23,United Kingdom,41,Male,Smartphone,1 Month,27700.0
424,Premium,12,18-09-22,29-06-23,Australia,28,Female,Tablet,1 Month,29000.0
425,Basic,13,04-10-22,27-06-23,Germany,38,Male,Tablet,1 Month,27600.0
426,Premium,15,05-10-22,30-06-23,France,35,Male,Laptop,1 Month,27600.0
427,Basic,11,06-11-22,26-06-23,Brazil,51,Male,Smart TV,1 Month,7600.0
428,Standard,12,17-11-22,28-06-23,Mexico,45,Male,Smartphone,1 Month,9000.0
429,Standard,14,18-11-22,26-06-23,Spain,51,Male,Laptop,1 Month,22000.0
430,Basic,14,22-11-22,30-06-23,Italy,46,Female,Smart TV,1 Month,26700.0
431,Premium,15,04-12-22,28-06-23,United States,28,Male,Smart TV,1 Month,37800.0
432,Basic,12,19-11-22,30-06-23,Canada,46,Female,Smart TV,1 Month,29800.0
433,Standard,11,06-11-22,25-06-23,United Kingdom,46,Female,Smartphone,1 Month,27700.0
434,Premium,12,15-10-22,29-06-23,Australia,32,Female,Laptop,1 Month,29000.0
435,Basic,11,17-10-22,28-06-23,Germany,39,Female,Smart TV,1 Month,27600.0
436,Premium,11,19-10-22,29-06-23,France,41,Female,Smartphone,1 Month,27600.0
437,Basic,13,23-10-22,25-06-23,Brazil,47,Male,Smart TV,1 Month,7600.0
438,Standard,12,24-10-22,28-06-23,Mexico,35,Male,Smart TV,1 Month,9000.0
439,Standard,12,23-10-22,27-06-23,Spain,37,Female,Smart TV,1 Month,22000.0
440,Basic,11,10-10-22,29-06-23,Italy,47,Male,Tablet,1 Month,26700.0
441,Premium,13,05-10-22,28-06-23,United States,48,Female,Laptop,1 Month,37800.0
442,Basic,12,01-07-22,27-06-23,Canada,30,Female,Laptop,1 Month,29800.0
443,Standard,10,01-07-22,27-06-23,United Kingdom,36,Male,Smart TV,1 Month,27700.0
444,Premium,10,25-06-22,28-06-23,Australia,50,Female,Smartphone,1 Month,29000.0
445,Basic,12,24-06-22,28-06-23,Germany,41,Male,Tablet,1 Month,27600.0
446,Basic,14,28-06-22,28-06-23,France,46,Female,Smartphone,1 Month,27600.0
447,Basic,15,11-08-22,28-06-23,Brazil,36,Female,Laptop,1 Month,7600.0
448,Standard,14,12-08-22,27-06-23,Mexico,48,Male,Tablet,1 Month,9000.0
449,Premium,10,07-08-22,28-06-23,Spain,37,Female,Laptop,1 Month,22000.0
450,Basic,14,06-08-22,27-06-23,Italy,49,Male,Laptop,1 Month,26700.0
451,Basic,12,18-07-22,28-06-23,United States,31,Female,Laptop,1 Month,37800.0
452,Premium,12,16-06-22,26-06-23,Canada,42,Female,Laptop,1 Month,29800.0
453,Standard,11,30-05-22,28-06-23,United Kingdom,45,Female,Tablet,1 Month,27700.0
454,Standard,15,28-05-22,28-06-23,Australia,51,Female,Tablet,1 Month,29000.0
455,Basic,11,31-05-22,27-06-23,Germany,31,Female,Smart TV,1 Month,27600.0
456,Premium,14,04-06-22,27-06-23,France,41,Male,Tablet,1 Month,27600.0
457,Standard,14,29-06-22,28-06-23,Brazil,40,Male,Smart TV,1 Month,7600.0
458,Basic,10,24-07-22,28-06-23,Mexico,27,Male,Tablet,1 Month,9000.0
459,Standard,10,19-07-22,27-06-23,Spain,46,Female,Tablet,1 Month,22000.0
460,Premium,10,30-06-22,28-06-23,Italy,30,Female,Smart TV,1 Month,26700.0
461,Basic,11,16-06-22,27-06-23,United States,37,Male,Smart TV,1 Month,37800.0
462,Premium,15,10-06-22,28-06-23,Canada,45,Male,Smartphone,1 Month,29800.0
463,Standard,11,01-06-22,26-06-23,United Kingdom,40,Male,Smart TV,1 Month,27700.0
464,Basic,13,03-06-22,28-06-23,Australia,45,Male,Laptop,1 Month,29000.0
465,Standard,11,05-06-22,26-06-23,Germany,34,Male,Laptop,1 Month,27600.0
466,Premium,10,07-06-22,27-06-23,France,33,Male,Laptop,1 Month,27600.0
467,Basic,10,22-06-22,26-06-23,Brazil,47,Female,Laptop,1 Month,7600.0
468,Standard,11,28-06-22,27-06-23,Mexico,32,Male,Smart TV,1 Month,9000.0
469,Premium,12,29-06-22,29-06-23,Spain,41,Female,Tablet,1 Month,22000.0
470,Basic,15,03-07-22,28-06-23,Italy,31,Female,Tablet,1 Month,26700.0
471,Premium,15,08-07-22,27-06-23,United States,43,Male,Tablet,1 Month,37800.0
472,Basic,10,13-07-22,27-06-23,Canada,32,Female,Tablet,1 Month,29800.0
473,Standard,10,27-07-22,28-06-23,United Kingdom,46,Female,Smartphone,1 Month,27700.0
474,Standard,14,30-07-22,28-06-23,Australia,38,Male,Smartphone,1 Month,29000.0
475,Basic,11,13-08-22,26-06-23,Germany,31,Female,Smart TV,1 Month,27600.0
476,Premium,14,18-08-22,26-06-23,France,31,Female,Laptop,1 Month,27600.0
477,Basic,10,24-08-22,27-06-23,Brazil,50,Male,Laptop,1 Month,7600.0
478,Standard,10,08-09-22,27-06-23,Mexico,32,Male,Laptop,1 Month,9000.0
479,Premium,13,04-09-22,27-06-23,Spain,38,Female,Smartphone,1 Month,22000.0
480,Basic,15,04-09-22,27-06-23,Italy,37,Female,Laptop,1 Month,26700.0
481,Premium,12,04-09-22,26-06-23,United States,36,Male,Smart TV,1 Month,37800.0
482,Basic,11,27-08-22,27-06-23,Canada,30,Male,Smart TV,1 Month,29800.0
483,Standard,14,25-08-22,27-06-23,United Kingdom,28,Male,Smart TV,1 Month,27700.0
484,Standard,13,25-08-22,28-06-23,Australia,40,Male,Smartphone,1 Month,29000.0
485,Basic,14,01-09-22,28-06-23,Germany,28,Female,Tablet,1 Month,27600.0
486,Premium,15,13-09-22,26-06-23,France,37,Female,Laptop,1 Month,27600.0
487,Basic,15,05-10-22,29-06-23,Brazil,30,Male,Smart TV,1 Month,7600.0
488,Standard,11,08-10-22,28-06-23,Mexico,33,Female,Smart TV,1 Month,9000.0
489,Premium,11,26-10-22,28-06-23,Spain,49,Male,Tablet,1 Month,22000.0
490,Basic,12,18-10-22,29-06-23,Italy,36,Female,Smart TV,1 Month,26700.0
491,Premium,12,07-10-22,28-06-23,United States,28,Female,Smartphone,1 Month,37800.0
492,Basic,10,17-09-22,30-06-23,Canada,51,Male,Tablet,1 Month,29800.0
493,Standard,11,18-09-22,27-06-23,United Kingdom,35,Female,Smartphone,1 Month,27700.0
494,Standard,14,27-09-22,29-06-23,Australia,31,Male,Smart TV,1 Month,29000.0
495,Basic,13,30-09-22,27-06-23,Germany,39,Male,Smartphone,1 Month,27600.0
496,Premium,10,30-10-22,30-06-23,France,51,Female,Laptop,1 Month,27600.0
497,Basic,11,09-11-22,29-06-23,Brazil,44,Male,Smartphone,1 Month,7600.0
498,Standard,11,17-11-22,28-06-23,Mexico,41,Female,Smartphone,1 Month,9000.0
499,Premium,10,18-11-22,26-06-23,Spain,28,Female,Laptop,1 Month,22000.0
500,Basic,15,22-11-22,30-06-23,Italy,38,Male,Laptop,1 Month,26700.0
501,Premium,14,22-11-22,28-06-23,Spain,43,Male,Smartphone,1 Month,22000.0
502,Basic,13,21-11-22,30-06-23,Spain,38,Male,Smartphone,1 Month,22000.0
503,Standard,14,10-11-22,26-06-23,United States,30,Male,Tablet,1 Month,37800.0
504,Standard,12,21-10-22,29-06-23,Canada,32,Female,Laptop,1 Month,29800.0
505,Basic,11,21-10-22,28-06-23,United States,35,Male,Smartphone,1 Month,37800.0
506,Premium,14,23-10-22,29-06-23,United States,27,Male,Smart TV,1 Month,37800.0
507,Basic,15,24-10-22,26-06-23,Canada,49,Female,Tablet,1 Month,29800.0
508,Standard,12,23-10-22,28-06-23,United Kingdom,42,Female,Tablet,1 Month,27700.0
509,Premium,10,21-10-22,28-06-23,Australia,40,Male,Smartphone,1 Month,29000.0
510,Basic,15,06-10-22,29-06-23,Germany,43,Female,Tablet,1 Month,27600.0
511,Premium,11,26-07-22,28-06-23,France,44,Female,Smart TV,1 Month,27600.0
512,Basic,15,13-07-22,28-06-23,Brazil,32,Male,Tablet,1 Month,7600.0
513,Standard,10,06-07-22,28-06-23,Mexico,50,Male,Tablet,1 Month,9000.0
514,Standard,14,07-07-22,28-06-23,Spain,35,Male,Tablet,1 Month,22000.0
515,Basic,15,01-07-22,29-06-23,Italy,44,Female,Laptop,1 Month,26700.0
516,Premium,14,31-07-22,28-06-23,Spain,42,Female,Smart TV,1 Month,22000.0
517,Basic,12,06-08-22,28-06-23,Spain,34,Female,Smart TV,1 Month,22000.0
518,Standard,15,07-08-22,27-06-23,United States,37,Female,Tablet,1 Month,37800.0
519,Premium,10,06-08-22,28-06-23,Canada,43,Male,Smartphone,1 Month,29800.0
520,Basic,13,03-08-22,28-06-23,United States,32,Male,Smart TV,1 Month,37800.0
521,Basic,15,18-06-22,28-06-23,United States,33,Female,Smart TV,1 Month,37800.0
522,Basic,14,17-06-22,27-06-23,Canada,32,Female,Tablet,1 Month,29800.0
523,Standard,13,07-06-22,29-06-23,United Kingdom,41,Male,Smartphone,1 Month,27700.0
524,Premium,15,06-06-22,28-06-23,Australia,31,Male,Tablet,1 Month,29000.0
525,Basic,14,04-06-22,27-06-23,Germany,44,Male,Tablet,1 Month,27600.0
526,Basic,11,20-06-22,28-06-23,France,49,Male,Laptop,1 Month,27600.0
527,Premium,10,10-07-22,28-06-23,Brazil,48,Female,Tablet,1 Month,7600.0
528,Standard,13,13-07-22,29-06-23,Mexico,42,Female,Smartphone,1 Month,9000.0
529,Standard,11,07-07-22,27-06-23,Spain,50,Female,Laptop,1 Month,22000.0
530,Basic,14,22-06-22,28-06-23,Italy,49,Female,Smart TV,1 Month,26700.0
531,Premium,14,15-06-22,27-06-23,Spain,30,Female,Laptop,1 Month,22000.0
532,Standard,11,03-06-22,28-06-23,Spain,38,Male,Laptop,1 Month,22000.0
533,Basic,14,04-06-22,27-06-23,United States,38,Male,Smartphone,1 Month,37800.0
534,Standard,11,05-06-22,28-06-23,Canada,39,Female,Smart TV,1 Month,29800.0
535,Premium,15,07-06-22,29-06-23,United States,42,Female,Laptop,1 Month,37800.0
536,Basic,10,14-06-22,29-06-23,United States,28,Male,Smart TV,1 Month,37800.0
537,Premium,10,17-06-22,27-06-23,Canada,38,Male,Smartphone,1 Month,29800.0
538,Standard,14,19-06-22,28-06-23,United Kingdom,40,Female,Tablet,1 Month,27700.0
539,Basic,12,02-07-22,29-06-23,Australia,30,Female,Tablet,1 Month,29000.0
540,Standard,10,03-07-22,29-06-23,Germany,40,Male,Smartphone,1 Month,27600.0
541,Premium,10,13-07-22,27-06-23,France,31,Male,Smart TV,1 Month,27600.0
542,Basic,14,26-07-22,27-06-23,Brazil,41,Male,Smartphone,1 Month,7600.0
543,Standard,11,27-07-22,28-06-23,Mexico,37,Male,Smartphone,1 Month,9000.0
544,Premium,14,08-08-22,28-06-23,Spain,49,Male,Tablet,1 Month,22000.0
545,Basic,14,17-08-22,27-06-23,Italy,29,Male,Smart TV,1 Month,26700.0
546,Premium,10,20-08-22,26-06-23,Spain,31,Male,Smart TV,1 Month,22000.0
547,Basic,10,05-09-22,27-06-23,Spain,39,Male,Tablet,1 Month,22000.0
548,Standard,12,05-09-22,27-06-23,United States,51,Female,Smartphone,1 Month,37800.0
549,Standard,10,05-09-22,27-06-23,Canada,38,Female,Smartphone,1 Month,29800.0
550,Basic,11,06-09-22,27-06-23,United States,29,Female,Tablet,1 Month,37800.0
551,Premium,13,03-09-22,28-06-23,United States,41,Female,Laptop,1 Month,37800.0
552,Basic,13,29-08-22,27-06-23,Canada,48,Female,Tablet,1 Month,29800.0
553,Standard,14,27-08-22,28-06-23,United Kingdom,39,Male,Smart TV,1 Month,27700.0
554,Premium,12,29-08-22,29-06-23,Australia,37,Male,Smartphone,1 Month,29000.0
555,Basic,11,13-09-22,28-06-23,Germany,37,Female,Smartphone,1 Month,27600.0
556,Premium,14,24-09-22,27-06-23,France,34,Male,Smartphone,1 Month,27600.0
557,Basic,15,05-10-22,29-06-23,Brazil,37,Male,Smartphone,1 Month,7600.0
558,Standard,14,18-10-22,30-06-23,Mexico,37,Female,Smart TV,1 Month,9000.0
559,Standard,13,19-10-22,28-06-23,Spain,51,Female,Tablet,1 Month,22000.0
560,Basic,15,14-10-22,29-06-23,Italy,45,Male,Laptop,1 Month,26700.0
561,Premium,14,30-09-22,28-06-23,Spain,29,Female,Laptop,1 Month,22000.0
562,Basic,14,19-09-22,30-06-23,Spain,37,Male,Laptop,1 Month,22000.0
563,Standard,10,24-09-22,29-06-23,United States,34,Male,Tablet,1 Month,37800.0
564,Premium,14,28-09-22,29-06-23,Canada,35,Male,Smartphone,1 Month,29800.0
565,Basic,12,29-09-22,27-06-23,United States,29,Male,Laptop,1 Month,37800.0
566,Premium,11,11-10-22,01-07-23,United States,45,Male,Tablet,1 Month,37800.0
567,Basic,14,08-11-22,29-06-23,Canada,36,Male,Smart TV,1 Month,29800.0
568,Standard,11,16-11-22,28-06-23,United Kingdom,27,Female,Laptop,1 Month,27700.0
569,Standard,10,17-11-22,26-06-23,Australia,31,Female,Laptop,1 Month,29000.0
570,Basic,10,20-11-22,30-06-23,Germany,41,Female,Laptop,1 Month,27600.0
571,Premium,13,21-11-22,29-06-23,France,37,Male,Smart TV,1 Month,27600.0
572,Basic,12,21-11-22,30-06-23,Brazil,49,Female,Tablet,1 Month,7600.0
573,Standard,12,18-11-22,27-06-23,Mexico,37,Female,Smart TV,1 Month,9000.0
574,Premium,14,26-10-22,29-06-23,Spain,36,Female,Smartphone,1 Month,22000.0
575,Basic,13,25-10-22,28-06-23,Italy,38,Female,Smart TV,1 Month,26700.0
576,Premium,15,26-10-22,30-06-23,Spain,49,Female,Tablet,1 Month,22000.0
577,Basic,15,23-10-22,26-06-23,Spain,31,Male,Laptop,1 Month,22000.0
578,Standard,13,23-10-22,28-06-23,United States,29,Female,Laptop,1 Month,37800.0
579,Standard,12,16-10-22,28-06-23,Canada,35,Female,Tablet,1 Month,29800.0
580,Basic,14,09-08-22,29-06-23,United States,46,Female,Tablet,1 Month,37800.0
581,Premium,10,02-08-22,29-06-23,United States,29,Female,Laptop,1 Month,37800.0
582,Basic,12,16-07-22,28-06-23,Canada,43,Female,Laptop,1 Month,29800.0
583,Standard,15,17-07-22,28-06-23,United Kingdom,38,Female,Tablet,1 Month,27700.0
584,Premium,14,14-07-22,28-06-23,Australia,48,Female,Smart TV,1 Month,29000.0
585,Basic,14,16-07-22,29-06-23,Germany,41,Male,Laptop,1 Month,27600.0
586,Premium,15,06-08-22,29-06-23,France,51,Female,Laptop,1 Month,27600.0
587,Basic,14,07-08-22,28-06-23,Brazil,39,Male,Smart TV,1 Month,7600.0
588,Standard,11,07-08-22,27-06-23,Mexico,31,Male,Smartphone,1 Month,9000.0
589,Standard,15,04-08-22,29-06-23,Spain,28,Male,Laptop,1 Month,22000.0
590,Basic,15,29-07-22,29-06-23,Italy,47,Male,Laptop,1 Month,26700.0
591,Premium,14,19-06-22,28-06-23,Spain,35,Female,Smart TV,1 Month,22000.0
592,Basic,15,09-06-22,29-06-23,Spain,33,Male,Smartphone,1 Month,22000.0
593,Standard,11,06-06-22,29-06-23,United States,41,Male,Smartphone,1 Month,37800.0
594,Premium,12,06-06-22,30-06-23,Canada,38,Female,Smart TV,1 Month,29800.0
595,Basic,10,11-06-22,28-06-23,United States,49,Male,Laptop,1 Month,37800.0
596,Basic,14,18-06-22,28-06-23,United States,29,Female,Smart TV,1 Month,37800.0
597,Basic,13,27-06-22,28-06-23,Canada,50,Male,Laptop,1 Month,29800.0
598,Standard,12,05-07-22,29-06-23,United Kingdom,29,Female,Tablet,1 Month,27700.0
599,Premium,15,06-07-22,27-06-23,Australia,44,Male,Smart TV,1 Month,29000.0
600,Basic,14,16-06-22,29-06-23,Germany,36,Female,Smart TV,1 Month,27600.0
601,Basic,14,05-06-22,30-06-23,France,46,Female,Smart TV,1 Month,27600.0
602,Premium,14,05-06-22,29-06-23,Brazil,30,Male,Smartphone,1 Month,7600.0
603,Standard,15,06-06-22,27-06-23,Mexico,46,Female,Tablet,1 Month,9000.0
